DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2016,65.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2017,66.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2018,66.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2019,66.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2020,67.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2021,66.7,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2022,66.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2023,66.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2014,65.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2015,65.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2016,66.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2017,66.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2018,66.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2019,65.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2020,65.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2021,62.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2022,64.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FI:Finland,2023,63.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2014,70.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2015,69.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2016,70.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2017,69.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2018,70.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2019,70.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2020,71.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2021,70.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2022,70.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,FR:France,2023,70.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2014,74.7,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2015,74.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2016,74.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2017,74.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2018,74.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2019,74.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2020,74.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2021,74.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2022,74.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HR:Croatia,2023,75.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2014,65.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2015,64.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2016,64.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2017,65.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2018,66.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2019,66.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2020,65.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2021,64.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2022,63.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,HU:Hungary,2023,64.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2014,71.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2015,70.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2016,71.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2017,72.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2018,70.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2019,71.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2020,70.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2021,73.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2022,72.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IE:Ireland,2023,71.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2014,55.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2015,55.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2016,58.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2017,58.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2018,58.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2019,64.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2020,64.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2021,63.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2022,60.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IS:Iceland,2023,64.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2014,61.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2015,61.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2016,61.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2017,62.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2018,61.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2019,62.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2020,61.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2021,62.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2022,63.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,IT:Italy,2023,64.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2014,68.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2015,69.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2016,70.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2017,70.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2018,70.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2019,71.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2020,70.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2021,71.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2022,69.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LT:Lithuania,2023,66.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2014,60.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2015,59.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2016,60.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2017,60.9,u
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2018,62.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2019,62.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2020,65.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2021,66.1,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2022,65.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED3-8:Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",Y15-29:From 15 to 29 years,LU:Luxembourg,2023,69.0,
